Slovenia,"Government expenditure on education, total (% of government expenditure)",higher,,12.0792799,11.05198956,10.07917023,11.33137989,11.22000027,
Spain,"Government expenditure on education, total (% of government expenditure)",higher,10.6530304,10.76976013,10.54881001,9.766460419,10.05422974,8.890000343,
Sweden,"Government expenditure on education, total (% of government expenditure)",higher,12.91302013,12.68762016,13.22099972,15.38288021,15.89513969,13.64000034,
Switzerland,"Government expenditure on education, total (% of government expenditure)",higher,14.45215988,15.70398998,15.28763962,15.38836002,15.557271,14.23999977,
Tunisia,"Government expenditure on education, total (% of government expenditure)",higher,24.59177971,26.69569016,24.84683037,22.66534042,,,
United Kingdom,"Government expenditure on education, total (% of government expenditure)",higher,11.84799957,13.00337982,12.78199005,13.49020958,13.54821014,10.56000042,
United States,"Government expenditure on education, total (% of government expenditure)",higher,,,15.56727982,13.54563999,13.38055038,12.64999962,
Uruguay,"Government expenditure on education, total (% of government expenditure)",higher,8.35916996,9.470970154,17.45240021,14.72430038,15.14500999,16.36347961,15.39081955
Argentina,Individuals using the Internet (% of population),higher,7.038683086,17.72058337,45,68.04306411,79.9,85.5,87.14829302
Australia,Individuals using the Internet (% of population),higher,46.75611561,63,76,84.56051491,88.6,89.6,
Austria,Individuals using the Internet (% of population),higher,33.73013295,58,75.17,83.94014193,87.75220479,87.52942813,92.52915104
Belgium,Individuals using the Internet (% of population),higher,29.43169169,55.82,75,85.05294175,90.27542981,91.52641629,92.78867618
Brazil,Individuals using the Internet (% of population),higher,2.870685159,21.02274725,40.65,58.32795173,73.91244005,81.34269353,
Bulgaria,Individuals using the Internet (% of population),higher,5.370923469,19.97,46.23,56.65625161,67.94698094,70.16248359,75.27144583
Canada,Individuals using the Internet (% of population),higher,51.3,71.66,80.3,90,96.5,92.3,
Chile,Individuals using the Internet (% of population),higher,16.6,31.17534703,45,76.62959195,86.1,88.3,
Costa Rica,Individuals using the Internet (% of population),higher,5.800253023,22.07,36.5,59.76295014,81.20259644,80.53018608,82.74901607
Croatia,Individuals using the Internet (% of population),higher,6.644882544,33.14,56.55,69.84503592,79.07978368,78.32093274,81.25399889
Czechia,Individuals using the Internet (% of population),higher,9.780527888,35.27,68.82,75.6688387,80.86694441,81.33889705,82.67062427
Denmark,Individuals using the Internet (% of population),higher,39.17243086,82.74,88.72,96.33050162,98.04643475,96.54914573,98.8658506
Estonia,Individuals using the Internet (% of population),higher,28.57695381,61.45,74.1,88.4097035,90.2289282,89.05828666,91.03626943
Finland,Individuals using the Internet (% of population),higher,37.24846174,74.48,86.89,86.42213333,89.60738511,92.17027106,92.80806082
France,Individuals using the Internet (% of population),higher,14.30792394,42.87,77.28,78.00603771,83.33974409,84.8,86.09548575
Germany,Individuals using the Internet (% of population),higher,30.2163466,68.71,82,87.58979935,88.13451691,89.81294133,91.43060973
Greece,Individuals using the Internet (% of population),higher,9.138837308,24,44.4,66.83495949,75.67120669,78.11584474,78.49426371
Hungary,Individuals using the Internet (% of population),higher,6.999676351,38.97,65,72.83473703,80.37169361,84.77115202,88.64083466
Indonesia,Individuals using the Internet (% of population),higher,0.925563864,3.602024763,10.92,22.0627426,47.69064898,53.72649449,62.10447802
Ireland,Individuals using the Internet (% of population),higher,17.85046724,41.61,69.85,83.49479167,87.00005524,91.99989097,
Israel,Individuals using the Internet (% of population),higher,20.87379,25.19404242,67.5,77.35208966,86.78787762,90.12734091,
Italy,Individuals using the Internet (% of population),higher,23.11087424,35,53.68,58.14173496,67.85071029,70.48342785,74.8623274
Japan,Individuals using the Internet (% of population),higher,29.99074036,66.9210661,78.21,91.05802839,92.73039781,90.21945812,
"Korea, Rep.",Individuals using the Internet (% of population),higher,44.7,73.5,83.7,89.8962558,96.15757918,96.50505968,97.57132662
Lithuania,Individuals using the Internet (% of population),higher,6.427067495,36.22,62.12,71.37805901,81.58186838,83.05555096,86.93054425
Netherlands,Individuals using the Internet (% of population),higher,43.98435137,81,90.72,91.72413793,93.2885906,91.33333333,92.05298013
New Zealand,Individuals using the Internet (% of population),higher,47.37955654,62.72021237,80.46,85.2,90.2,91.5,
Norway,Individuals using the Internet (% of population),higher,52,81.99,93.39,96.81032569,98.00000439,97.00000121,99.0000036
Panama,Individuals using the Internet (% of population),higher,6.554796477,11.48400928,40.1,51.20542499,63.62841477,64.25,
Peru,Individuals using the Internet (% of population),higher,3.076430611,17.1,34.77,40.85260091,59.95050106,65.25179881,71.10782643
Poland,Individuals using the Internet (% of population),higher,7.285428708,38.81,62.32,67.99698716,80.43590724,83.18488715,85.37490811
Portugal,Individuals using the Internet (% of population),higher,16.43046769,34.99,53.3,68.63286148,75.34637794,78.26166044,82.30902804
Romania,Individuals using the Internet (% of population),higher,3.613717291,21.5,39.93,55.76315563,73.65747575,78.45526741,83.59043346
Slovenia,Individuals using the Internet (% of population),higher,15.11025956,46.81,70,73.09865997,83.1083578,86.60130109,89.00399524
Spain,Individuals using the Internet (% of population),higher,13.62496081,47.88,65.8,78.68963187,90.71866533,93.20564892,93.89752157
Sweden,Individuals using the Internet (% of population),higher,45.68765221,84.83,90,90.61019664,94.49344341,94.53943122,88.30778589
Switzerland,Individuals using the Internet (% of population),higher,47.1,70.1,83.9,87.4790556,93.14608695,94.2,95.56937176
Tunisia,Individuals using the Internet (% of population),higher,2.750740293,9.655086542,36.8,46.49999434,66.6999983,71.9,
United Kingdom,Individuals using the Internet (% of population),higher,26.82175435,70,85,92.00029987,92.51662855,94.81820132,
United States,Individuals using the Internet (% of population),higher,43.07916264,67.96805292,71.69,74.55420245,89.43028486,90.9,
Uruguay,Individuals using the Internet (% of population),higher,10.53905775,20.08818956,46.4,64.5707871,83.35153377,86.1,
Argentina,"Intentional homicides (per 100,000 people)",lower,,5.651413609,5.829456464,6.586123277,5.142843425,5.345632182,
Australia,"Intentional homicides (per 100,000 people)",lower,1.906122518,1.283541631,1.042668759,0.9861068,0.892743779,0.866670711,
Austria,"Intentional homicides (per 100,000 people)",lower,1.016200214,0.65425552,0.689659683,0.530035315,0.85984446,0.721709007,
Belgium,"Intentional homicides (per 100,000 people)",lower,2.061846446,,,,,,
Brazil,"Intentional homicides (per 100,000 people)",lower,25.95967275,25.57016037,26.71709586,28.45576342,20.8827768,22.45113506,
Bulgaria,"Intentional homicides (per 100,000 people)",lower,4.151063191,2.588798386,1.99326304,1.75006344,1.185694468,0.993027936,
Canada,"Intentional homicides (per 100,000 people)",lower,1.784991614,2.064399759,1.628227324,1.693190167,1.836356425,1.968620924,
Chile,"Intentional homicides (per 100,000 people)",lower,,3.559353738,3.17069021,3.394668123,3.962635147,4.844056685,
Costa Rica,"Intentional homicides (per 100,000 people)",lower,6.284119425,7.817050223,11.51315897,11.48973608,11.15390185,11.18938445,
Croatia,"Intentional homicides (per 100,000 people)",lower,2.280900843,1.553197234,1.432478398,0.874110592,0.798973634,0.974357825,
Czechia,"Intentional homicides (per 100,000 people)",lower,1.856283968,1.052819876,0.977552917,0.830079829,0.907456891,0.719022592,
Denmark,"Intentional homicides (per 100,000 people)",lower,1.085899926,,0.75609616,1.089880895,1.143475511,0.949552355,
Estonia,"Intentional homicides (per 100,000 people)",lower,10.22077591,,5.254848912,3.421194681,1.734999234,3.166133826,
Finland,"Intentional homicides (per 100,000 people)",lower,2.85276293,2.262816431,2.217756063,1.49604242,1.590699038,1.64238642,
France,"Intentional homicides (per 100,000 people)",lower,1.780900384,1.596855295,1.265912669,1.570131652,1.321976902,1.346641192,
Germany,"Intentional homicides (per 100,000 people)",lower,1.675657499,1.279368821,0.981107786,0.833869164,0.745955502,0.933353043,
Greece,"Intentional homicides (per 100,000 people)",lower,,1.175967501,1.616511935,0.872441787,0.74474013,0.748340986,
Hungary,"Intentional homicides (per 100,000 people)",lower,2.005770945,1.626025611,1.390094869,2.260193241,0.660837529,0.828127345,
Indonesia,"Intentional homicides (per 100,000 people)",lower,1.04201228,,,,,,
Ireland,"Intentional homicides (per 100,000 people)",lower,0.97803518,1.255669226,1.207641958,0.666319894,0.696364853,0.688566316,
Israel,"Intentional homicides (per 100,000 people)",lower,2.58999867,2.588265204,2.041803615,1.378705962,1.467244127,,
Italy,"Intentional homicides (per 100,000 people)",lower,1.351156415,1.04664953,0.891694785,0.774202209,0.523533474,0.471371788,
Japan,"Intentional homicides (per 100,000 people)",lower,0.531663927,0.501067144,0.361748485,0.28362668,0.251457708,0.251430191,
"Korea, Rep.","Intentional homicides (per 100,000 people)",lower,0.780858013,0.843982909,0.978157179,0.737853645,0.579791389,0.600750747,
Lithuania,"Intentional homicides (per 100,000 people)",lower,10.56586791,11.12354037,7.010635999,5.866558977,3.406252503,3.710110345,
Netherlands,"Intentional homicides (per 100,000 people)",lower,1.13021396,1.063104866,0.863157886,0.61398618,0.637534163,0.624457503,
New Zealand,"Intentional homicides (per 100,000 people)",lower,1.347502146,1.475085682,0.983968184,1.040193285,2.634295771,,
Norway,"Intentional homicides (per 100,000 people)",lower,1.066814835,0.712380021,0.593547362,0.461553817,0.520556497,0.571824685,
Panama,"Intentional homicides (per 100,000 people)",lower,9.866902416,10.93020225,12.62802692,11.86849406,10.52646452,11.58810856,
Peru,"Intentional homicides (per 100,000 people)",lower,,,,7.374287837,,,
Poland,"Intentional homicides (per 100,000 people)",lower,2.217513486,,1.001831891,0.783507926,0.667761637,0.70283715,
Portugal,"Intentional homicides (per 100,000 people)",lower,1.126528911,1.284675045,,,0.870315381,0.912059158,
Romania,"Intentional homicides (per 100,000 people)",lower,2.511584117,2.021731324,1.299344564,1.701364635,1.260033924,1.46067494,
Slovenia,"Intentional homicides (per 100,000 people)",lower,1.81112939,1.002516818,0.734093659,0.965624259,0.481080545,0.529117836,
Spain,"Intentional homicides (per 100,000 people)",lower,1.354570616,1.176761424,0.854445688,0.647070029,0.712500916,0.637367946,
Sweden,"Intentional homicides (per 100,000 people)",lower,1.080881215,0.918281062,0.969099878,1.146959395,1.105975245,1.227811515,
Switzerland,"Intentional homicides (per 100,000 people)",lower,0.965877372,,0.665926123,0.68701393,0.535421571,0.543062675,
Tunisia,"Intentional homicides (per 100,000 people)",lower,,2.572531028,2.689171712,,4.882544868,4.755209112,
United Kingdom,"Intentional homicides (per 100,000 people)",lower,1.552866052,1.383360951,1.191305343,0.989976503,,,
United States,"Intentional homicides (per 100,000 people)",lower,5.532621998,,4.764224463,4.949851519,5.065565832,6.516564201,
Uruguay,"Intentional homicides (per 100,000 people)",lower,6.446299613,5.719792197,6.102510871,8.587306086,11.35270187,9.701395648,
Argentina,"International tourism, number of arrivals",higher,2909000,3823000,6800000,6816000,7399000,,
Australia,"International tourism, number of arrivals",higher,4931000,5499000,5790000,7449000,9466000,1828000,
Austria,"International tourism, number of arrivals",higher,17982000,19952000,22004000,26728000,31884000,15091000,
Belgium,"International tourism, number of arrivals",higher,6457000,6747000,7186000,8355000,9343000,2584000,
Brazil,"International tourism, number of arrivals",higher,5313000,5358000,5161000,6306000,6353000,,
Bulgaria,"International tourism, number of arrivals",higher,4922000,7282000,8374000,9317000,12552000,4973000,
Canada,"International tourism, number of arrivals",higher,48638000,36160000,25621000,27555000,32430000,,
Chile,"International tourism, number of arrivals",higher,,,3584000,5487000,5431000,,
Costa Rica,"International tourism, number of arrivals",higher,1278000,1959000,2495000,2899000,3366000,1146500,
Croatia,"International tourism, number of arrivals",higher,37226000,45762000,49006000,55858000,60021000,21608000,
Czechia,"International tourism, number of arrivals",higher,,24747000,21941000,29604000,37202000,,
Denmark,"International tourism, number of arrivals",higher,,26927000,26730000,28209000,33093000,15595000,
Estonia,"International tourism, number of arrivals",higher,3310000,,4369000,5696000,6103000,1695000,
Finland,"International tourism, number of arrivals",higher,2714000,3140000,3670000,2622000,3290000,896000,
France,"International tourism, number of arrivals",higher,,185829000,189826000,203302000,217877000,117109000,
Germany,"International tourism, number of arrivals",higher,18983000,21500000,26875000,34970000,39563000,12449000,
Greece,"International tourism, number of arrivals",higher,13567000,15938000,,26114000,34005000,7406000,
Hungary,"International tourism, number of arrivals",higher,31141000,36173000,39904000,48345000,61397000,31641000,
Indonesia,"International tourism, number of arrivals",higher,5064000,5002000,7003000,10407000,16107000,4053000,
Ireland,"International tourism, number of arrivals",higher,6646000,7333000,7134000,9528000,10951000,,
Israel,"International tourism, number of arrivals",higher,2672000,1916000,3444000,3109000,4905000,,
Italy,"International tourism, number of arrivals",higher,62702000,59230000,73225000,81068000,95399000,38419000,
Japan,"International tourism, number of arrivals",higher,4757000,6728000,8611000,19737000,31881000,4115799.805,
"Korea, Rep.","International tourism, number of arrivals",higher,5322000,6023000,8798000,13232000,17503000,2519000,
Lithuania,"International tourism, number of arrivals",higher,4092000,,4073000,5048000,6150000,2284000,
Netherlands,"International tourism, number of arrivals",higher,10003000,10012000,10883000,15007000,20129000,7265000,
New Zealand,"International tourism, number of arrivals",higher,1787000,2366000,2530000,3129000,3888000,996000,
Norway,"International tourism, number of arrivals",higher,3104000,3824000,4767000,5361000,5879000,1397000,
Panama,"International tourism, number of arrivals",higher,600000,1070000,1726000,2553000,2494000,647000,
Peru,"International tourism, number of arrivals",higher,,1938000,2948000,4381000,5275000,1119000,
Poland,"International tourism, number of arrivals",higher,84515000,64606000,58340000,77743000,88515000,,
Portugal,"International tourism, number of arrivals",higher,12097000,10612000,6756000,11723000,17283000,4208000,
Romania,"International tourism, number of arrivals",higher,5264000,5839000,7498000,9331000,12815000,5023000,
Slovenia,"International tourism, number of arrivals",higher,1090000,1555000,2049000,3022000,4702000,1216000,
Spain,"International tourism, number of arrivals",higher,74580000,92563000,93744000,109834000,126170000,36410000,
Sweden,"International tourism, number of arrivals",higher,3828000,4883000,5183000,6482000,7616000,1957000,
Switzerland,"International tourism, number of arrivals",higher,7821000,7229000,8628000,9305000,11818000,,
Tunisia,"International tourism, number of arrivals",higher,5058000,6378000,7828000,5359000,9429000,2012000,
United Kingdom,"International tourism, number of arrivals",higher,25209000,29970000,30398000,36792000,40857000,11101000,
United States,"International tourism, number of arrivals",higher,78343000,71484000,162275000,176864531.3,165478000,45037000,
Uruguay,"International tourism, number of arrivals",higher,2236000,1917000,2708000,3286000,3480000,,
Argentina,"Mortality caused by road traffic injury (per 100,000 population)",lower,11.5,11.6,12.8,13.9,14.1,,
Australia,"Mortality caused by road traffic injury (per 100,000 population)",lower,9.9,8.3,6.5,5.2,4.9,,
Austria,"Mortality caused by road traffic injury (per 100,000 population)",lower,12.5,9.6,6.8,5.7,4.9,,
Belgium,"Mortality caused by road traffic injury (per 100,000 population)",lower,16.7,10.9,8.1,6.7,5.8,,
Brazil,"Mortality caused by road traffic injury (per 100,000 population)",lower,19.7,22.4,24.3,20.8,16,,
Bulgaria,"Mortality caused by road traffic injury (per 100,000 population)",lower,13,12.8,10.8,10.1,9.2,,
Canada,"Mortality caused by road traffic injury (per 100,000 population)",lower,9.8,9.5,7.3,5.8,5.3,,
Chile,"Mortality caused by road traffic injury (per 100,000 population)",lower,17.9,17.7,12.5,12.3,14.9,,
Costa Rica,"Mortality caused by road traffic injury (per 100,000 population)",lower,17.8,14.5,14,16.5,14.8,,
Croatia,"Mortality caused by road traffic injury (per 100,000 population)",lower,15.2,14.1,10.5,9.3,7.9,,
Czechia,"Mortality caused by road traffic injury (per 100,000 population)",lower,14.9,12.9,7.8,7.2,5.9,,
Denmark,"Mortality caused by road traffic injury (per 100,000 population)",lower,9.6,6.5,5,3.5,3.7,,
Estonia,"Mortality caused by road traffic injury (per 100,000 population)",lower,17.7,14.7,6.8,6.4,4.5,,
Finland,"Mortality caused by road traffic injury (per 100,000 population)",lower,8.1,7.4,5.2,5.1,3.9,,
France,"Mortality caused by road traffic injury (per 100,000 population)",lower,13.4,9,6.5,5.5,5.1,,
Germany,"Mortality caused by road traffic injury (per 100,000 population)",lower,9.6,6.9,4.8,4.4,3.8,,
Greece,"Mortality caused by road traffic injury (per 100,000 population)",lower,19.9,16.6,13.1,9.3,8.3,,
Hungary,"Mortality caused by road traffic injury (per 100,000 population)",lower,12.7,14.8,9.2,7.8,7.7,,
Indonesia,"Mortality caused by road traffic injury (per 100,000 population)",lower,14.5,14.3,13.7,12.3,11.3,,
Ireland,"Mortality caused by road traffic injury (per 100,000 population)",lower,11.4,9.9,4.8,3.6,3.1,,
Israel,"Mortality caused by road traffic injury (per 100,000 population)",lower,8,7.1,4.9,4.2,3.9,,
Italy,"Mortality caused by road traffic injury (per 100,000 population)",lower,13.9,10.3,7.3,5.9,5.3,,
Japan,"Mortality caused by road traffic injury (per 100,000 population)",lower,12.5,9.4,5.3,4.2,3.6,,
"Korea, Rep.","Mortality caused by road traffic injury (per 100,000 population)",lower,25.6,16.1,13.7,10.6,8.6,,
Lithuania,"Mortality caused by road traffic injury (per 100,000 population)",lower,22.8,25.6,12.1,10.5,8.1,,
Netherlands,"Mortality caused by road traffic injury (per 100,000 population)",lower,7.5,5.1,4,3.8,4,,
New Zealand,"Mortality caused by road traffic injury (per 100,000 population)",lower,12.3,10.3,9.3,7.7,9.6,,
Norway,"Mortality caused by road traffic injury (per 100,000 population)",lower,8,5.3,4.4,2.6,2.1,,
Panama,"Mortality caused by road traffic injury (per 100,000 population)",lower,15.4,13.8,13.2,14.2,13.9,,
Peru,"Mortality caused by road traffic injury (per 100,000 population)",lower,15.8,15.9,13.2,13.9,13.6,,
Poland,"Mortality caused by road traffic injury (per 100,000 population)",lower,18.6,16,12,9.3,9.4,,
Portugal,"Mortality caused by road traffic injury (per 100,000 population)",lower,19.4,17.7,11.2,8.3,8.2,,
Romania,"Mortality caused by road traffic injury (per 100,000 population)",lower,12.4,13.3,12,10,10.3,,
Slovenia,"Mortality caused by road traffic injury (per 100,000 population)",lower,16.4,13.5,7.2,6,5.1,,
Spain,"Mortality caused by road traffic injury (per 100,000 population)",lower,15.4,10.6,5.4,4.2,3.9,,
Sweden,"Mortality caused by road traffic injury (per 100,000 population)",lower,6.7,5.3,3,3.2,3.1,,
Switzerland,"Mortality caused by road traffic injury (per 100,000 population)",lower,8.5,5.7,4.3,3.1,2.2,,
Tunisia,"Mortality caused by road traffic injury (per 100,000 population)",lower,23.7,24.1,23.9,22.9,16.5,,
United Kingdom,"Mortality caused by road traffic injury (per 100,000 population)",lower,6.9,6.6,3.7,2.9,3.2,,
United States,"Mortality caused by road traffic injury (per 100,000 population)",lower,15.7,15.7,11.7,12.1,12.7,,
Uruguay,"Mortality caused by road traffic injury (per 100,000 population)",lower,16.8,12.8,17.1,15.3,14.8,,
Argentina,Net migration,higher,-22770,-21961,-4970,5522,4478,2344,2344
Australia,Net migration,higher,109375,132109,166833,209466,235860,117929,117929
Austria,Net migration,higher,17531,50282,22786,115125,41105,20314,20314
Belgium,Net migration,higher,32262,46280,54611,57008,54395,53428,52356
Brazil,Net migration,higher,-1761,-42926,16843,4764,69186,56880,20376
Bulgaria,Net migration,higher,-11295,-3832,-8686,-15356,-11439,-9902,-8716
Canada,Net migration,higher,201617,204710,227724,232738,391914,195181,195181
Chile,Net migration,higher,5790,14336,26064,55709,230162,98439,113709
Costa Rica,Net migration,higher,13590,7022,4728,4065,4154,2084,2084
Croatia,Net migration,higher,-50791,-3834,-5624,-13408,-12480,-11592,-10402
Czechia,Net migration,higher,4195,24895,34805,5297,4030,3621,3621
Denmark,Net migration,higher,12536,11693,17037,22368,23305,23076,22746
Estonia,Net migration,higher,-3230,-5242,-3759,4308,5410,2995,2995
Finland,Net migration,higher,2428,9406,14053,12433,15558,17482,14928
France,Net migration,higher,102857,155943,86355,18807,17403,18335,20614
Germany,Net migration,higher,60905,102694,267047,397921,360560,334055,312735
Greece,Net migration,higher,35798,-7559,-25002,-29315,-21581,-17853,-14806
Hungary,Net migration,higher,15478,16615,11394,14166,33559,9042,19870
Indonesia,Net migration,higher,-42697,-102380,-77010,-37991,-40567,-24999,-14992
Ireland,Net migration,higher,31230,64192,-27110,13130,29113,15320,15320
Israel,Net migration,higher,27257,13756,9580,12049,16132,16569,16856
Italy,Net migration,higher,49166,250910,270043,34031,21615,28021,28021
Japan,Net migration,higher,84477,153248,148460,150215,183953,87584,87584
"Korea, Rep.",Net migration,higher,-72624,-36504,56092,266322,110799,0,43440
Lithuania,Net migration,higher,-31240,-35453,-28864,-18912,-13398,-12625,-11853
Netherlands,Net migration,higher,21650,13610,35628,57677,60266,58816,57439
New Zealand,Net migration,higher,-6080,19148,6258,47165,103392,38220,38220
Norway,Net migration,higher,9789,18467,42906,30329,25564,10756,10604
Panama,Net migration,higher,2602,3843,4953,8648,10623,5473,5473
Peru,Net migration,higher,-94554,-221582,-181284,2462,136558,79456,68012
Poland,Net migration,higher,315602,-21324,-8835,-25426,-2974,-779,-2968
Portugal,Net migration,higher,63195,17155,-11820,-10124,43656,40535,27295
Romania,Net migration,higher,-91807,-129933,-112173,-49612,-25453,-12724,-12724
Slovenia,Net migration,higher,-1562,8289,7640,7934,7427,7681,4568
Spain,Net migration,higher,175213,632974,62782,-871,458942,208791,275022
Sweden,Net migration,higher,27734,39103,60639,77987,81585,81066,80097
Switzerland,Net migration,higher,24066,32421,75604,71488,43546,53786,23872
Tunisia,Net migration,higher,-17475,-29303,-25953,-25230,-19609,-9189,-9189
United Kingdom,Net migration,higher,161157,261300,281588,254218,221179,211063,202027
United States,Net migration,higher,1479676,1129462,1030731,1221849,1158444,675560,561580
Uruguay,Net migration,higher,-11074,-16092,-7696,-4156,-2902,-1486,-1486
Argentina,People using at least basic drinking water services (% of population),higher,96.29467974,97.42319597,98.42725533,98.96658815,,,
Australia,People using at least basic drinking water services (% of population),higher,99.71229832,99.77814769,99.88315015,99.97000567,99.96985563,99.96981182,
Austria,People using at least basic drinking water services (% of population),higher,100,99.99999704,100.0000029,100,99.99999727,100,
Belgium,People using at least basic drinking water services (% of population),higher,100.0000036,100.0000006,99.99999861,99.9999977,99.99999974,99.99999645,
Brazil,People using at least basic drinking water services (% of population),higher,93.47152821,95.08413702,96.51879691,97.80356759,98.93554441,99.32085299,
Bulgaria,People using at least basic drinking water services (% of population),higher,99.8594037,99.62024894,99.39938391,99.19632731,99.04696233,99.01141694,
Canada,People using at least basic drinking water services (% of population),higher,99.22699196,99.23464422,99.23634886,99.22922139,99.22164984,99.22181066,
Chile,People using at least basic drinking water services (% of population),higher,95.74911864,97.11012176,98.32901085,99.50649272,99.99999614,99.99999872,
Costa Rica,People using at least basic drinking water services (% of population),higher,94.31973425,96.46388357,98.11229116,99.37868682,99.79752731,99.81053693,
Croatia,People using at least basic drinking water services (% of population),higher,98.64941201,98.67513502,,,,,
Czechia,People using at least basic drinking water services (% of population),higher,99.80612464,99.82820011,99.85659774,99.88009269,99.88047032,99.88059167,
Denmark,People using at least basic drinking water services (% of population),higher,100.0000023,100.0000011,100.0000022,99.99999785,100,100.0000011,
Estonia,People using at least basic drinking water services (% of population),higher,99.24483789,99.33587575,99.74892504,99.75130757,99.59078178,99.59078178,
Finland,People using at least basic drinking water services (% of population),higher,99.99999765,99.99999884,100,99.99999666,100.0000011,100.0000033,
France,People using at least basic drinking water services (% of population),higher,99.89732981,99.93825616,99.97524196,100,100.000003,99.9999985,
Germany,People using at least basic drinking water services (% of population),higher,100,100,100,100.0000024,100,100.0000023,
Greece,People using at least basic drinking water services (% of population),higher,99.65602488,99.79450134,99.92007062,100.0000046,100,100.0000023,
Hungary,People using at least basic drinking water services (% of population),higher,99.96403728,99.96637568,99.96892877,99.97052896,100,99.99999747,
Indonesia,People using at least basic drinking water services (% of population),higher,75.31566473,80.02217385,84.43671954,88.52735296,91.64729028,92.41534961,
Ireland,People using at least basic drinking water services (% of population),higher,97.18371802,97.2499901,97.31290582,97.37212799,97.40257341,97.39970651,
Israel,People using at least basic drinking water services (% of population),higher,99.99999692,99.99999813,100.0000017,100.0000015,99.99999857,100,
Italy,People using at least basic drinking water services (% of population),higher,99.55705953,99.68562187,99.81418421,99.91703407,99.91703407,99.91703407,
Japan,People using at least basic drinking water services (% of population),higher,98.49351132,98.53253806,98.72767177,98.92280548,99.07891245,99.07891245,
"Korea, Rep.",People using at least basic drinking water services (% of population),higher,,98.64717598,99.01409617,99.47274641,99.8396666,99.93139665,
Lithuania,People using at least basic drinking water services (% of population),higher,89.66956394,91.91386804,94.24874381,96.60413858,98.0014748,98.01334724,
Netherlands,People using at least basic drinking water services (% of population),higher,100.0000015,99.99999702,100,99.99999856,99.99999714,99.99999929,
New Zealand,People using at least basic drinking water services (% of population),higher,100,100,100,99.99999735,99.99999745,100.0000013,
Norway,People using at least basic drinking water services (% of population),higher,100.0000027,99.99999736,100.0000025,100.0000012,100.0000034,99.9999955,
Panama,People using at least basic drinking water services (% of population),higher,89.55529514,91.02301344,91.86961969,92.90436561,94.16190293,94.37254436,
Peru,People using at least basic drinking water services (% of population),higher,80.44026732,84.08286419,87.31744155,90.28200304,92.57507195,93.13936621,
Poland,People using at least basic drinking water services (% of population),higher,,98.10232225,98.2772052,99.23206988,99.96659232,99.96659155,
Portugal,People using at least basic drinking water services (% of population),higher,98.54303825,99.05740005,99.578895,99.90468984,99.91056976,99.91199367,
Romania,People using at least basic drinking water services (% of population),higher,100,100,100,100,100,100,
Slovenia,People using at least basic drinking water services (% of population),higher,99.5,99.5,99.5,99.5,99.5,99.5,
Spain,People using at least basic drinking water services (% of population),higher,100.0000024,99.99999778,100,99.92672046,99.92583814,99.92561261,
Sweden,People using at least basic drinking water services (% of population),higher,99.41779872,99.53959557,99.66207078,99.78123103,99.82653896,99.82686763,
Switzerland,People using at least basic drinking water services (% of population),higher,99.99999829,99.99999835,100,100,100,100.0000028,
Tunisia,People using at least basic drinking water services (% of population),higher,88.54523455,90.49617491,92.22490194,94.8454551,97.03219313,97.54330899,
United Kingdom,People using at least basic drinking water services (% of population),higher,100.0000033,100,99.99999846,100.0000015,99.99999711,99.99999856,
United States,People using at least basic drinking water services (% of population),higher,,98.8536874,98.97895208,99.44715776,99.79904438,99.88352668,
Uruguay,People using at least basic drinking water services (% of population),higher,96.97933024,97.45730069,98.3929266,99.13139756,99.48723899,99.49575756,
Argentina,"Physicians (per 1,000 people)",higher,,,,3.99,4.0685,4.0596,
Australia,"Physicians (per 1,000 people)",higher,2.4944,2.7794,3.3429,3.4886,3.8503,4.1292,
Austria,"Physicians (per 1,000 people)",higher,3.8492,4.3355,4.8016,5.1035,5.2734,5.2933,
Belgium,"Physicians (per 1,000 people)",higher,2.8204,2.8521,2.9085,3.0138,3.1495,,
Brazil,"Physicians (per 1,000 people)",higher,,,,,2.3106,,
Bulgaria,"Physicians (per 1,000 people)",higher,3.4416,3.6651,3.7661,4.0332,,,
Canada,"Physicians (per 1,000 people)",higher,,,2.0384,2.5388,2.4425,,
Chile,"Physicians (per 1,000 people)",higher,,0.9804,1.4333,2.147,2.6614,2.8351,
Costa Rica,"Physicians (per 1,000 people)",higher,1.3133,,2.3057,2.7318,,3.3005,
Croatia,"Physicians (per 1,000 people)",higher,2.3574,2.5353,2.8428,3.1728,3.4651,,
Czechia,"Physicians (per 1,000 people)",higher,3.3631,3.5465,3.5743,3.9516,4.0601,4.1533,
Denmark,"Physicians (per 1,000 people)",higher,2.9119,3.3333,3.7211,3.9257,,,
Estonia,"Physicians (per 1,000 people)",higher,2.9376,3.1401,3.2422,3.4152,3.4724,,
Finland,"Physicians (per 1,000 people)",higher,2.4934,2.9913,3.2653,3.3309,,,
France,"Physicians (per 1,000 people)",higher,3.3547,3.441,3.3736,3.2071,3.2735,,
Germany,"Physicians (per 1,000 people)",higher,3.2785,3.4314,3.7567,4.1342,4.3716,4.4348,
Greece,"Physicians (per 1,000 people)",higher,,4.9494,5.8812,5.9914,6.3072,,
Hungary,"Physicians (per 1,000 people)",higher,2.6799,2.7816,2.8896,3.1178,3.5248,,
Indonesia,"Physicians (per 1,000 people)",higher,,,0.1395,0.2738,0.4651,0.6228,
